ID,Credit_Limit,Gender,Education,Marital_Status,AGE_in_Years,Customer Category
25722,220000,2,2,2,38,Low Risk
12660,240000,1,1,1,38,Low Risk
5934,80000,2,3,1,39,Low Risk
17210,90000,2,1,2,28,Low Risk
19532,320000,2,1,1,46,Low Risk
28149,170000,2,3,2,47,Low Risk
21253,410000,1,2,1,47,Low Risk
29533,170000,1,2,1,34,Low Risk
6399,50000,1,1,2,24,Low Risk
3552,500000,1,1,1,46,Low Risk
25131,420000,1,1,1,52,Low Risk
5301,400000,2,1,1,48,Low Risk
470,90000,2,1,1,41,Low Risk
22603,130000,2,2,1,43,Low Risk
23171,160000,2,2,2,39,Low Risk
22559,90000,2,2,1,42,Low Risk
12938,160000,2,2,2,30,Low Risk
29280,160000,1,1,2,27,Low Risk
3881,300000,1,3,2,51,Low Risk
12418,50000,1,2,2,25,Low Risk
14127,360000,2,1,1,33,Low Risk
18787,120000,2,1,2,27,Low Risk
12182,360000,2,1,1,55,Low Risk
21553,50000,2,2,2,23,Low Risk
24854,500000,1,2,1,42,Low Risk
10037,340000,2,3,1,37,Low Risk
9333,420000,2,1,1,30,Low Risk
23643,280000,2,1,2,35,Low Risk
17355,30000,2,3,1,41,Low Risk
13710,180000,2,3,1,41,Low Risk
11308,260000,1,2,1,38,Low Risk
9156,160000,1,1,2,30,Low Risk
12951,50000,2,2,2,30,Low Risk
107,80000,2,2,1,36,Low Risk
12689,20000,2,3,2,29,Low Risk
3953,320000,2,2,1,44,Low Risk
23703,340000,2,2,1,57,Low Risk
27371,180000,1,1,2,31,Low Risk
15325,150000,2,1,2,37,Low Risk
5235,150000,2,1,2,27,Low Risk
24032,80000,1,1,2,26,Low Risk
8194,240000,1,1,2,40,Low Risk
875,20000,2,3,1,40,Low Risk
5397,50000,1,3,1,39,Low Risk
10259,160000,2,2,1,38,Low Risk
13650,500000,1,1,2,29,Low Risk
17535,150000,2,3,1,40,Low Risk
9028,520000,1,1,2,39,Low Risk
11808,200000,2,1,2,32,Low Risk
487,230000,2,1,1,42,Low Risk
29528,180000,1,2,2,39,Low Risk
6585,260000,2,1,2,36,Low Risk
19366,130000,2,2,1,40,Low Risk
25738,60000,2,2,1,29,Low Risk
14225,360000,2,2,2,44,Low Risk
8030,350000,2,2,1,46,Low Risk
888,180000,2,2,1,30,Low Risk
10268,360000,1,1,1,44,Low Risk
25082,270000,1,1,1,54,Low Risk
29218,150000,1,2,2,24,Low Risk
28106,180000,2,1,1,39,Low Risk
3037,300000,1,1,2,34,Low Risk
23587,240000,2,2,1,40,Low Risk
5943,300000,2,2,1,42,Low Risk
14421,20000,1,2,2,26,Low Risk
7105,390000,2,1,2,37,Low Risk
331,200000,2,2,1,37,Low Risk
1652,170000,1,1,2,26,Low Risk
12268,200000,1,3,1,36,Low Risk
11268,360000,1,1,1,37,Low Risk
10690,50000,2,1,2,27,Low Risk
25038,200000,1,2,1,54,Low Risk
9068,30000,2,1,2,29,Low Risk
15355,160000,2,1,1,33,Low Risk
19414,190000,2,1,2,47,Low Risk
2147,150000,2,3,0,55,Low Risk
6942,230000,2,3,2,48,Low Risk
1608,270000,2,1,1,37,Low Risk
22759,210000,2,3,2,37,Low Risk
24630,80000,1,1,1,47,Low Risk
3107,500000,2,2,1,39,Low Risk
28894,30000,2,2,1,41,Low Risk
11861,180000,1,2,2,27,Low Risk
6036,280000,1,1,1,45,Low Risk
13866,180000,2,2,2,44,Low Risk
17865,240000,1,1,2,27,Low Risk
22244,300000,2,1,2,31,Low Risk
1072,150000,2,2,1,44,Low Risk
1293,200000,2,2,1,34,Low Risk
7032,200000,2,1,1,40,Low Risk
12502,300000,1,1,2,31,Low Risk
22356,20000,2,2,1,31,Low Risk
2225,450000,1,1,1,38,Low Risk
13048,350000,2,3,1,50,Low Risk
14062,500000,1,1,1,44,Low Risk
1343,50000,2,1,2,22,Low Risk
6220,30000,1,2,2,27,Low Risk
18254,350000,1,1,1,55,Low Risk
27907,310000,2,1,2,28,Low Risk
3507,200000,1,3,2,26,Low Risk
4648,140000,1,1,2,44,Low Risk
5957,500000,1,1,1,38,Low Risk
18071,30000,1,3,1,48,Low Risk
9056,340000,2,2,1,42,Low Risk
22871,180000,2,2,2,28,Low Risk
23882,220000,1,1,2,28,Low Risk
26916,300000,1,1,1,48,Low Risk
7253,150000,2,2,2,28,Low Risk
23279,150000,2,2,1,49,Low Risk
19598,210000,2,1,2,32,Low Risk
19374,300000,2,2,1,37,Low Risk
14347,400000,2,2,1,45,Low Risk
8450,360000,2,1,2,26,Low Risk
25735,200000,2,1,1,46,Low Risk
17969,450000,1,1,2,34,Low Risk
14524,160000,2,1,2,31,Low Risk
28253,100000,2,3,1,48,Low Risk
13131,80000,2,2,1,36,Low Risk
6872,360000,1,1,1,58,Low Risk
4710,290000,1,1,1,44,Low Risk
5810,360000,1,1,2,31,Low Risk
19746,50000,2,3,2,43,Low Risk
14568,290000,2,1,2,29,Low Risk
9253,170000,2,2,2,34,Low Risk
23605,180000,2,2,1,35,Low Risk
3001,330000,2,1,2,34,Low Risk
12410,340000,2,1,1,39,Low Risk
26249,120000,2,1,1,31,Low Risk
1745,160000,1,2,2,29,Low Risk
14812,200000,2,2,1,36,Low Risk
8229,280000,2,1,1,29,Low Risk
15230,160000,2,2,1,29,Low Risk
3128,210000,1,2,1,42,Low Risk
29226,50000,1,1,2,23,Low Risk
15051,150000,1,3,1,37,Low Risk
27276,200000,1,2,1,44,Low Risk
27694,50000,2,1,2,25,Low Risk
14816,200000,2,3,1,45,Low Risk
25099,480000,1,1,1,66,Low Risk
10173,410000,2,3,1,48,Low Risk
3098,280000,2,1,1,37,Low Risk
25873,180000,2,2,2,33,Low Risk
6975,300000,1,2,1,31,Low Risk
28802,200000,2,1,1,38,Low Risk
5582,250000,1,1,1,41,Low Risk
11653,20000,1,1,2,24,Low Risk
17810,140000,1,2,2,24,Low Risk
19635,300000,2,2,2,41,Low Risk
22961,180000,2,2,1,41,Low Risk
18469,120000,2,1,2,26,Low Risk
10604,50000,2,3,1,43,Low Risk
2952,80000,2,2,1,24,Low Risk
13200,180000,2,1,2,27,Low Risk
14940,200000,2,2,1,36,Low Risk
13184,360000,1,2,1,36,Low Risk
12705,270000,1,1,2,33,Low Risk
4179,280000,1,1,2,31,Low Risk
22438,280000,2,2,2,37,Low Risk
14041,500000,2,2,2,38,Low Risk
24784,350000,1,3,2,36,Low Risk
14400,460000,1,1,1,50,Low Risk
22935,230000,2,1,2,29,Low Risk
4172,220000,2,1,2,40,Low Risk
18673,20000,2,1,2,23,Low Risk
3625,290000,2,2,1,48,Low Risk
14851,240000,1,1,1,39,Low Risk
12806,110000,2,1,1,46,Low Risk
2996,80000,2,2,1,32,Low Risk
6922,280000,2,1,2,29,Low Risk
940,200000,2,2,1,32,Low Risk
11986,80000,2,1,2,26,Low Risk
28048,30000,2,2,1,30,Low Risk
20570,20000,1,2,1,27,Low Risk
14632,350000,2,0,2,53,Low Risk
22210,200000,2,2,2,31,Low Risk
6716,50000,2,2,2,25,Low Risk
19614,160000,2,2,1,30,Low Risk
4127,240000,2,1,1,41,Low Risk
29843,490000,1,1,1,49,Low Risk
27391,310000,1,1,1,37,Low Risk
21210,250000,1,2,2,38,Low Risk
18801,30000,2,1,2,26,Low Risk
4361,500000,1,1,1,53,Low Risk
9752,240000,2,1,2,32,Low Risk
19699,390000,2,2,1,33,Low Risk
22767,360000,2,2,1,39,Low Risk
9588,30000,1,2,2,36,Low Risk
4537,270000,2,2,1,33,Low Risk
2684,280000,2,1,2,32,Low Risk
27066,360000,1,2,2,39,Low Risk
4154,280000,2,1,2,30,Low Risk
22036,230000,2,2,2,28,Low Risk
23601,170000,2,2,1,40,Low Risk
4750,50000,1,2,1,58,Low Risk
10306,120000,2,2,1,41,Low Risk
6505,200000,1,2,2,32,Low Risk
23569,150000,2,1,1,43,Low Risk
27238,290000,1,2,2,38,Low Risk
28506,50000,2,2,1,37,Low Risk
14452,20000,1,3,1,52,Low Risk
49,380000,1,2,2,32,Low Risk
14663,400000,2,1,2,33,Low Risk
9983,30000,2,2,1,54,Low Risk
27273,210000,1,1,2,33,Low Risk
25424,200000,2,1,2,30,Low Risk
13887,230000,1,1,1,37,Low Risk
23785,210000,2,2,1,56,Low Risk
5305,150000,2,1,1,38,Low Risk
22830,400000,2,1,1,42,Low Risk
1640,30000,2,3,1,47,Low Risk
26060,200000,2,1,1,39,Low Risk
12186,150000,2,1,2,27,Low Risk
8280,90000,2,3,1,39,Low Risk
5002,500000,1,1,1,45,Low Risk
27720,20000,2,1,2,24,Low Risk
19126,120000,2,2,1,39,Low Risk
14637,170000,1,1,2,43,Low Risk
22828,400000,2,3,1,42,Low Risk
4819,220000,2,1,2,33,Low Risk
28197,360000,2,2,1,40,Low Risk
17345,210000,2,1,1,34,Low Risk
18589,130000,2,1,2,26,Low Risk
21732,180000,2,1,1,26,Low Risk
4880,80000,2,1,2,37,Low Risk
12887,200000,1,1,1,40,Low Risk
13915,50000,2,2,1,30,Low Risk
22348,180000,2,1,2,28,Low Risk
27973,200000,2,1,2,28,Low Risk
29814,250000,1,3,2,35,Low Risk
22315,240000,2,2,1,30,Low Risk
11699,80000,2,3,2,39,Low Risk
19965,210000,2,1,2,44,Low Risk
18811,70000,2,1,2,27,Low Risk
6006,230000,1,3,1,53,Low Risk
19789,260000,2,1,1,41,Low Risk
23217,320000,2,2,1,42,Low Risk
978,180000,1,1,2,28,Low Risk
14188,240000,2,2,1,41,Low Risk
27041,280000,1,1,1,37,Low Risk
12688,160000,1,1,2,27,Low Risk
26309,200000,2,1,2,29,Low Risk
575,80000,2,3,1,49,Low Risk
1835,200000,2,1,1,35,Low Risk
19333,50000,2,3,2,35,Low Risk
23537,200000,2,1,1,38,Low Risk
4208,80000,2,3,1,36,Low Risk
19734,170000,2,2,2,38,Low Risk
6307,360000,1,1,2,35,Low Risk
28410,80000,2,3,1,34,Low Risk
5793,190000,2,2,2,26,Low Risk
18697,200000,2,1,2,28,Low Risk
19677,80000,2,3,1,40,Low Risk
11160,250000,2,2,1,39,Low Risk
16194,200000,2,2,1,40,Low Risk
9655,190000,1,1,2,30,Low Risk
20192,140000,2,1,2,35,Low Risk
29687,360000,1,1,2,33,Low Risk
2368,120000,2,1,2,25,Low Risk
4366,170000,1,1,1,44,Low Risk
19381,300000,2,1,1,43,Low Risk
12796,180000,2,1,1,43,Low Risk
14228,110000,1,2,2,29,Low Risk
5155,180000,2,1,1,47,Low Risk
9753,80000,2,2,2,25,Low Risk
8364,190000,2,1,1,30,Low Risk
15515,520000,1,2,1,34,Low Risk
6675,240000,1,1,2,34,Low Risk
22682,60000,2,2,1,36,Low Risk
14374,50000,2,1,2,24,Low Risk
10820,30000,2,2,2,23,Low Risk
22483,80000,2,1,1,38,Low Risk
9097,230000,2,1,1,35,Low Risk
25912,50000,2,1,2,34,Low Risk
20894,170000,1,1,2,36,Low Risk
11906,140000,2,1,2,30,Low Risk
26609,50000,1,2,2,24,Low Risk
15356,380000,2,1,1,35,Low Risk
20044,220000,2,2,2,32,Low Risk
1854,200000,2,1,2,27,Low Risk
27754,100000,2,1,2,23,Low Risk
20059,80000,2,1,1,37,Low Risk
3472,40000,1,1,1,28,Low Risk
10049,80000,2,1,1,28,Low Risk
16221,290000,2,1,1,38,Low Risk
10016,150000,1,2,2,30,Low Risk
27074,350000,1,1,1,38,Low Risk
15715,210000,1,1,1,47,Low Risk
3644,220000,2,2,1,34,Low Risk
462,80000,2,2,1,36,Low Risk
13723,50000,2,1,2,23,Low Risk
21941,130000,2,1,1,27,Low Risk
1791,180000,2,1,1,44,Low Risk
10645,500000,1,1,1,37,Low Risk
12421,500000,2,1,1,49,Low Risk
8964,180000,1,2,2,30,Low Risk
26841,70000,1,1,2,38,Low Risk
11170,290000,1,2,1,36,Low Risk
17276,90000,2,1,2,32,Low Risk
1770,50000,2,2,1,46,Low Risk
3686,200000,1,1,2,32,Low Risk
28603,200000,2,3,0,37,Low Risk
24915,360000,1,1,1,34,Low Risk
14736,400000,2,2,2,44,Low Risk
20965,220000,1,2,1,47,Low Risk
22938,270000,2,2,1,43,Low Risk
8981,200000,1,1,2,29,Low Risk
11501,250000,2,1,2,37,Low Risk
12708,350000,2,1,1,50,Low Risk
513,360000,1,1,2,28,Low Risk
11748,80000,2,1,2,31,Low Risk
4511,10000,1,2,2,25,Low Risk
18597,20000,2,1,2,25,Low Risk
25520,280000,2,2,2,34,Low Risk
21881,30000,2,2,2,22,Low Risk
13796,180000,1,2,1,49,Low Risk
12135,50000,2,1,2,29,Low Risk
2070,120000,2,2,1,26,Low Risk
1744,90000,1,1,2,32,Low Risk
7343,20000,2,1,3,51,Low Risk
11010,180000,2,1,2,26,Low Risk
10075,180000,2,1,1,31,Low Risk
11527,100000,2,2,1,49,Low Risk
25707,360000,2,1,1,39,Low Risk
12284,210000,2,1,2,34,Low Risk
23693,90000,2,2,1,56,Low Risk
552,190000,2,1,2,41,Low Risk
7127,20000,1,2,1,31,Low Risk
24958,100000,1,1,2,31,Low Risk
13934,200000,2,1,2,32,Low Risk
26094,240000,2,1,1,43,Low Risk
10586,160000,2,2,1,45,Low Risk
372,160000,1,1,2,30,Low Risk
21432,80000,2,1,2,29,Low Risk
11962,500000,1,1,1,42,Low Risk
28255,80000,2,3,1,42,Low Risk
7750,250000,1,3,1,44,Low Risk
22119,80000,2,2,3,29,Low Risk
5176,180000,2,2,2,48,Low Risk
21378,200000,1,1,1,54,Low Risk
2828,150000,2,3,1,57,Low Risk
29662,500000,1,1,1,37,Low Risk
4171,140000,1,1,2,27,Low Risk
25128,50000,1,3,1,50,Low Risk
25010,500000,1,2,1,45,Low Risk
25675,30000,2,2,1,39,Low Risk
6685,180000,1,2,1,37,Low Risk
25693,360000,2,3,2,46,Low Risk
10162,30000,1,1,2,24,Low Risk
8777,220000,2,1,2,29,Low Risk
5733,200000,1,1,1,44,Low Risk
75,340000,1,1,2,32,Low Risk
13586,180000,2,1,2,28,Low Risk
22930,80000,2,1,2,32,Low Risk
27627,80000,2,2,2,24,Low Risk
25704,20000,2,1,2,29,Low Risk
583,160000,1,1,2,26,Low Risk
21570,140000,2,1,2,25,Low Risk
23458,80000,2,3,1,41,Low Risk
8530,240000,1,1,2,35,Low Risk
24612,80000,1,2,2,32,Low Risk
29332,100000,1,1,2,26,Low Risk
11064,80000,2,3,1,52,Low Risk
25334,80000,2,3,2,28,Low Risk
1624,170000,1,2,2,36,Low Risk
12942,380000,1,1,1,36,Low Risk
7650,150000,1,2,1,39,Low Risk
20532,70000,1,1,2,28,Low Risk
7050,50000,2,2,1,34,Low Risk
265,80000,2,1,2,37,Low Risk
27128,150000,1,1,1,35,Low Risk
187,360000,2,1,2,32,Low Risk
24547,120000,1,2,1,39,Low Risk
5995,170000,2,1,1,44,Low Risk
22805,180000,2,1,1,33,Low Risk
11882,200000,2,1,2,39,Low Risk
14609,390000,1,1,1,46,Low Risk
17309,150000,2,1,1,41,Low Risk
9328,230000,2,1,2,28,Low Risk
18904,140000,2,1,2,28,Low Risk
11568,360000,2,1,1,32,Low Risk
5856,230000,2,1,1,30,Low Risk
14134,200000,1,1,2,60,Low Risk
23329,160000,2,1,2,35,Low Risk
9053,280000,2,2,1,50,Low Risk
2668,120000,2,1,1,38,Low Risk
2845,100000,2,1,2,29,Low Risk
3150,360000,2,1,1,33,Low Risk
1799,280000,2,1,1,36,Low Risk
7244,10000,1,3,2,33,Low Risk
17477,80000,2,1,1,44,Low Risk
15590,500000,1,3,1,52,Low Risk
7113,250000,2,1,1,30,Low Risk
19202,20000,2,2,1,43,Low Risk
13497,480000,2,2,1,37,Low Risk
27010,200000,1,1,1,46,Low Risk
4736,500000,1,2,1,48,Low Risk
11174,340000,2,2,1,31,Low Risk
27623,50000,2,1,2,23,Low Risk
15338,400000,2,1,1,40,Low Risk
26421,180000,2,2,1,40,Low Risk
19581,200000,2,2,1,39,Low Risk
26884,500000,1,1,1,34,Low Risk
12402,340000,2,1,1,40,Low Risk
23019,190000,2,4,1,34,Low Risk
12856,460000,2,1,1,54,Low Risk
23508,170000,2,1,2,32,Low Risk
10093,180000,2,3,1,43,Low Risk
8461,230000,2,3,1,44,Low Risk
9888,450000,1,1,1,41,Low Risk
17537,160000,2,2,2,42,Low Risk
24183,200000,1,2,2,30,Low Risk
22270,150000,2,1,2,29,Low Risk
20318,170000,2,3,2,56,Low Risk
6464,160000,2,2,2,34,Low Risk
20436,20000,1,2,2,27,Low Risk
17842,10000,1,2,2,23,Low Risk
17313,60000,2,3,1,48,Low Risk
4198,160000,2,2,2,25,Low Risk
9117,200000,1,3,1,29,Low Risk
18605,60000,2,1,2,24,Low Risk
31,230000,2,1,2,27,Low Risk
23213,500000,2,1,1,44,Low Risk
836,30000,2,3,2,53,Low Risk
15570,300000,1,1,1,39,Low Risk
8525,380000,2,1,2,32,Low Risk
1028,450000,2,1,2,41,Low Risk
12483,50000,1,1,2,30,Low Risk
7688,340000,2,1,1,46,Low Risk
20946,120000,1,2,2,32,Low Risk
9221,320000,1,1,2,38,Low Risk
18761,200000,2,1,2,28,Low Risk
4472,90000,2,2,2,29,Low Risk
29894,300000,1,1,1,46,Low Risk
23757,300000,2,1,1,59,Low Risk
530,20000,2,2,2,21,Low Risk
13805,200000,2,1,2,39,Low Risk
28594,50000,2,1,1,45,Low Risk
1892,150000,1,1,1,30,Low Risk
1173,220000,2,3,1,38,Low Risk
22427,250000,2,2,1,33,Low Risk
8003,490000,1,1,1,43,Low Risk
12759,60000,2,2,1,48,Low Risk
16618,310000,1,2,2,45,Low Risk
236,80000,1,1,2,35,Low Risk
9451,500000,1,1,1,44,Low Risk
11745,220000,1,1,2,51,Low Risk
3181,90000,2,1,1,43,Low Risk
11477,180000,2,1,1,38,Low Risk
17475,180000,2,1,1,46,Low Risk
360,260000,1,1,1,34,Low Risk
18033,160000,1,1,1,31,Low Risk
2277,210000,1,1,1,40,Low Risk
3755,350000,2,1,1,41,Low Risk
6325,500000,1,1,1,49,Low Risk
7731,50000,2,3,1,53,Low Risk
1825,70000,2,3,1,23,Low Risk
14671,280000,2,3,2,47,Low Risk
2199,150000,2,3,1,35,Low Risk
15421,60000,2,3,1,59,Low Risk
14667,320000,2,2,1,43,Low Risk
5183,150000,2,1,1,36,Low Risk
11982,200000,2,2,1,51,Low Risk
11394,50000,1,1,1,38,Low Risk
5504,80000,2,1,2,31,Low Risk
13089,180000,2,1,2,29,Low Risk
20746,30000,1,2,2,42,Low Risk
29667,300000,1,3,1,41,Low Risk
29848,310000,1,4,1,46,Low Risk
13498,10000,1,3,1,37,Low Risk
24385,500000,1,3,1,49,Low Risk
5071,180000,2,2,1,48,Low Risk
10022,350000,2,3,1,32,Low Risk
6312,500000,1,1,1,52,Low Risk
12579,500000,1,1,1,56,Low Risk
5815,10000,1,3,2,25,Low Risk
28210,230000,2,2,1,36,Low Risk
9624,30000,2,3,2,23,Low Risk
1073,350000,1,1,2,33,Low Risk
17041,20000,2,1,2,24,Low Risk
6472,500000,2,2,2,48,Low Risk
6933,500000,1,1,2,37,Low Risk
29631,80000,1,2,2,30,Low Risk
28247,160000,2,1,1,41,Low Risk
19464,290000,2,1,1,37,Low Risk
2830,300000,2,1,1,32,Low Risk
6723,560000,1,1,1,47,Low Risk
5434,90000,2,1,2,26,Low Risk
17194,110000,2,1,2,29,Low Risk
20013,200000,2,1,2,41,Low Risk
1621,30000,2,1,2,26,Low Risk
8385,430000,2,1,2,30,Low Risk
5729,380000,1,3,2,33,Low Risk
3465,340000,2,1,2,34,Low Risk
10260,100000,2,1,2,25,Low Risk
3015,200000,1,1,2,35,Low Risk
23599,80000,2,2,1,40,Low Risk
26748,50000,1,1,2,29,Low Risk
28111,220000,2,4,1,35,Low Risk
2060,220000,1,2,1,48,Low Risk
14853,150000,2,2,1,38,Low Risk
6081,200000,1,1,1,36,Low Risk
8202,150000,2,1,1,34,Low Risk
28227,290000,2,3,1,46,Low Risk
14112,50000,2,1,2,26,Low Risk
11129,90000,2,2,1,39,Low Risk
3612,500000,2,2,1,41,Low Risk
3691,180000,1,1,2,29,Low Risk
23079,180000,2,5,1,41,Low Risk
14720,240000,1,1,2,33,Low Risk
14057,180000,2,1,1,37,Low Risk
9059,120000,2,2,2,43,Low Risk
20295,140000,2,2,1,52,Low Risk
25478,50000,2,1,2,24,Low Risk
22508,120000,2,2,2,40,Low Risk
12782,210000,1,1,1,46,Low Risk
4100,450000,2,6,1,51,Low Risk
29010,200000,2,1,1,40,Low Risk
10448,30000,1,1,2,25,Low Risk
11959,480000,2,2,2,48,Low Risk
22578,140000,2,1,1,48,Low Risk
578,80000,1,1,2,31,Low Risk
13686,500000,2,2,1,66,Low Risk
8652,20000,1,2,1,41,Low Risk
5816,30000,2,1,1,24,Low Risk
12969,50000,2,2,1,53,Low Risk
12262,270000,2,1,1,40,Low Risk
14156,20000,2,2,2,34,Low Risk
5427,50000,2,2,1,49,Low Risk
9138,200000,2,1,1,35,Low Risk
4994,160000,2,3,1,58,Low Risk
18598,150000,2,1,2,26,Low Risk
13280,10000,1,2,2,43,Low Risk
3145,90000,2,3,1,40,Low Risk
28203,50000,2,1,2,46,Low Risk
16780,50000,1,2,1,47,Low Risk
13708,200000,2,1,2,30,Low Risk
23426,300000,2,2,1,34,Low Risk
6327,80000,2,2,1,35,Low Risk
25914,400000,2,1,2,37,Low Risk
7895,80000,2,3,1,44,Low Risk
12191,250000,1,1,2,35,Low Risk
13522,460000,1,1,1,44,Low Risk
17929,180000,1,1,2,30,Low Risk
6052,30000,1,2,1,58,Low Risk
24064,160000,1,1,2,27,Low Risk
21800,50000,2,1,2,25,Low Risk
19442,30000,2,1,2,45,Low Risk
7321,240000,2,2,2,42,Low Risk
27845,180000,2,1,2,26,Low Risk
4645,90000,2,2,1,47,Low Risk
14136,500000,1,1,2,43,Low Risk
1238,60000,1,1,1,33,Low Risk
25933,320000,2,1,1,35,Low Risk
9346,300000,1,2,2,31,Low Risk
4305,40000,2,2,1,44,Low Risk
3031,120000,1,1,1,37,Low Risk
29,50000,2,3,1,47,Low Risk
28338,200000,2,1,1,45,Low Risk
14069,90000,2,2,1,35,Low Risk
24310,80000,1,1,1,41,Low Risk
11014,170000,2,2,1,50,Low Risk
24324,50000,1,3,2,46,Low Risk
6075,220000,2,1,2,42,Low Risk
20183,160000,2,1,2,28,Low Risk
24844,210000,1,3,2,37,Low Risk
21651,30000,2,2,1,26,Low Risk
11665,250000,2,1,1,47,Low Risk
1074,360000,1,6,1,66,Low Risk
24796,120000,1,2,1,48,Low Risk
3120,260000,1,1,2,28,Low Risk
4608,50000,2,1,2,42,Low Risk
11532,500000,1,1,1,45,Low Risk
3491,80000,1,1,1,45,Low Risk
4382,20000,2,2,1,41,Low Risk
7780,30000,2,1,2,24,Low Risk
10447,10000,2,2,2,24,Low Risk
29401,200000,1,1,2,28,Low Risk
23861,360000,1,1,2,29,Low Risk
11319,20000,2,2,2,22,Low Risk
286,210000,2,1,1,46,Low Risk
3059,50000,1,2,1,37,Low Risk
1962,130000,2,3,2,53,Low Risk
27300,250000,1,1,2,32,Low Risk
24899,50000,1,2,2,35,Low Risk
29834,20000,1,2,2,31,Low Risk
2954,20000,1,2,1,38,Low Risk
1937,20000,2,1,2,24,Low Risk
13016,20000,2,1,2,22,Low Risk
6940,50000,2,1,2,23,Low Risk
13199,400000,2,2,1,46,Low Risk
20580,50000,1,3,2,27,Low Risk
28293,180000,2,1,2,29,Low Risk
3956,240000,2,2,1,49,Low Risk
2165,360000,2,2,2,35,Low Risk
310,60000,2,1,2,27,Low Risk
7298,430000,1,1,1,40,Low Risk
27144,60000,1,2,2,30,Low Risk
21009,60000,1,3,2,41,Low Risk
12001,120000,1,1,2,37,Low Risk
17608,50000,2,2,1,40,Low Risk
1417,30000,2,3,2,24,Low Risk
19663,320000,2,1,2,44,Low Risk
20838,350000,1,3,1,44,Low Risk
25971,20000,2,3,2,31,Low Risk
19545,20000,2,3,2,46,Low Risk
10859,40000,1,1,1,34,Low Risk
21985,30000,2,3,2,28,Low Risk
26029,260000,2,1,1,40,Low Risk
18198,80000,1,2,2,33,Low Risk
1632,100000,2,1,1,43,Low Risk
14759,350000,1,1,1,62,Low Risk
3775,500000,2,1,2,32,Low Risk
12305,50000,2,3,1,47,Low Risk
5707,350000,2,1,3,48,Low Risk
4067,50000,1,1,2,25,Low Risk
22736,60000,2,1,1,38,Low Risk
7497,50000,2,1,1,34,Low Risk
5387,50000,2,3,1,44,Low Risk
29294,50000,1,1,2,25,Low Risk
28456,20000,2,3,1,45,Low Risk
12583,60000,2,2,2,31,Low Risk
27096,140000,1,2,2,30,Low Risk
5460,360000,1,3,1,53,Low Risk
8483,30000,2,1,2,27,Low Risk
9325,80000,2,1,1,47,Low Risk
9704,10000,2,1,2,29,Low Risk
4488,20000,1,1,2,24,Low Risk
28825,130000,2,1,1,33,Low Risk
24374,50000,1,1,1,39,Low Risk
4946,20000,2,1,2,24,Low Risk
5127,30000,2,5,2,23,Low Risk
11069,50000,2,1,2,30,Low Risk
27409,80000,1,2,1,45,Low Risk
4006,20000,2,3,1,42,Low Risk
7433,30000,1,2,2,28,Low Risk
13279,210000,2,3,1,52,Low Risk
16157,20000,2,2,1,25,Low Risk
1448,20000,2,2,2,23,Low Risk
7870,220000,2,3,1,47,Low Risk
25878,200000,2,1,2,47,Low Risk
15753,30000,2,2,2,22,Low Risk
7212,30000,1,3,1,53,Low Risk
9845,50000,2,1,2,36,Low Risk
11968,20000,1,3,2,29,Low Risk
2024,100000,2,1,1,39,Low Risk
27820,50000,2,2,2,27,Low Risk
25876,200000,2,1,1,39,Low Risk
27809,40000,2,1,2,25,Low Risk
10651,150000,2,1,2,33,Low Risk
24066,20000,1,1,2,23,Low Risk
22519,30000,2,3,3,40,Low Risk
11238,20000,1,2,1,58,Low Risk
